osmid,highway,oneway,reversed,length,name,geometry,lanes,junction,maxspeed,access,ref
156002398,residential,True,False,22.675217796966773,דניאל,"LINESTRING (34.7501614 32.0197084, 34.750165 32.0199123)",,,,,
1124821727,residential,False,False,32.72624237524643,דניאל,"LINESTRING (34.7499946 32.0210179, 34.750013 32.0213118)",,,,,
156002387,residential,True,False,74.94067888481707,פרלשטיין,"LINESTRING (34.7499946 32.0210179, 34.7498807 32.0210253, 34.749201 32.021056)",,,,,
33899966,residential,True,False,117.9244166525231,ביאליק,"LINESTRING (34.7469944 32.0211255, 34.7470335 32.0221855)",,,,,
156002387,residential,True,False,66.84550683913068,פרלשטיין,"LINESTRING (34.7469944 32.0211255, 34.7462859 32.0211488)",,,,,
33899657,residential,True,False,188.8946141744787,ביאליק,"LINESTRING (34.7469944 32.0211255, 34.7469852 32.0208942, 34.7469777 32.0208112, 34.7469596 32.0207206, 34.7469372 32.0206168, 34.7468903 32.0204918, 34.7468394 32.0203564, 34.7466833 32.0199266, 34.7466985 32.0194631)",,,,,
44963466,residential,True,False,189.4827502089423,הרשת,"LINESTRING (34.7462859 32.0211488, 34.7462611 32.0211865, 34.7462463 32.0212217, 34.7462388 32.0212593, 34.7462493 32.0221584, 34.7462655 32.0221822, 34.746306 32.0222033, 34.7463637 32.022213, 34.7464641 32.0222112, 34.7470335 32.0221855)",,,,,
156002387,residential,True,False,82.31970236434714,פרלשטיין,"LINESTRING (34.7462859 32.0211488, 34.7460188 32.0211549, 34.7455283 32.0211669, 34.7455006 32.0211728, 34.7454801 32.0211831, 34.745436 32.0212211)",,,,,
1133450285,tertiary,True,False,140.53409661367945,בלפור,"LINESTRING (34.745436 32.0212211, 34.7453752 32.0224839)",2,,,,
"[29119202, 1133450283]",residential,True,False,100.13044503565766,ז'בוטינסקי,"LINESTRING (34.745436 32.0212211, 34.7453785 32.0213069, 34.7453476 32.0213378, 34.7453061 32.0213579, 34.7452453 32.0213639, 34.7444575 32.0213284)",,,,,
33899645,residential,True,False,65.71571066383385,טשרניחובסקי,"LINESTRING (34.747883 32.0205044, 34.7479273 32.0210942)",,,,,
33899630,residential,True,False,224.99167092073242,זמנהוף,"LINESTRING (34.750165 32.0199123, 34.7498797 32.019988, 34.747883 32.0205044)",,,,,
156002398,residential,True,False,133.39663867935886,דניאל,"LINESTRING (34.750165 32.0199123, 34.7501723 32.0200594, 34.7501946 32.0208856, 34.7501626 32.0209346, 34.7501163 32.0209736, 34.7500839 32.0209946, 34.7500454 32.0210108, 34.7499946 32.0210179)",,,,,
33899645,residential,True,False,14.107697277682611,טשרניחובסקי,"LINESTRING (34.7466985 32.0194631, 34.7467196 32.0194388, 34.7467364 32.019425, 34.7467626 32.0194123, 34.746823 32.0194149)",,,,,
33899657,residential,True,False,56.693164417984505,ביאליק,"LINESTRING (34.7466985 32.0194631, 34.7466825 32.0193749, 34.746648 32.0192323, 34.7466355 32.019181, 34.7466263 32.0191591, 34.7466151 32.019144, 34.7465775 32.0191003, 34.7465246 32.0190759, 34.7464377 32.0190556)",,,,,
156002387,residential,True,False,88.01990834693682,פרלשטיין,"LINESTRING (34.7479273 32.0210942, 34.7469944 32.0211255)",,,,,
33899671,residential,True,False,13.394531991646417,פנקס,"LINESTRING (34.7464377 32.0190556, 34.7465741 32.0190219)",,,,,
1124797648,residential,False,True,41.50292591246546,הרצל,"LINESTRING (34.7464377 32.0190556, 34.7463697 32.0190502, 34.7459982 32.0190353)",,,,,
237093068,tertiary,True,False,9.135654426641436,הרצל,"LINESTRING (34.7455774 32.0191013, 34.7454805 32.0191012)",,,,,
1124797655,tertiary,True,False,236.12352253411038,בלפור,"LINESTRING (34.7455774 32.0191013, 34.7455659 32.0192048, 34.7455482 32.0193503, 34.7455368 32.0194687, 34.745436 32.0212211)",2,,,,
33899743,residential,False,True,51.60218717856948,מנדלי מוכר ספרים,"LINESTRING (34.7481234 32.0187326, 34.7480988 32.0191962)",,,,,
44963680,residential,False,False,26.595220414057533,ברנר,"LINESTRING (34.7481234 32.0187326, 34.7481028 32.0187124, 34.7480843 32.0186857, 34.7479988 32.0185193)",,,,,
33899743,residential,False,False,51.60218717856948,מנדלי מוכר ספרים,"LINESTRING (34.7480988 32.0191962, 34.7481234 32.0187326)",,,,,
33899671,residential,True,False,128.69619140411066,פנקס,"LINESTRING (34.7479988 32.0185193, 34.7492596 32.0180757)",,,,,
33899750,residential,True,False,83.57835981680087,ברנר,"LINESTRING (34.7479988 32.0185193, 34.7478296 32.0181512, 34.7476747 32.0178197)",,,,,
44963680,residential,False,True,26.595220414057533,ברנר,"LINESTRING (34.7479988 32.0185193, 34.7480843 32.0186857, 34.7481028 32.0187124, 34.7481234 32.0187326)",,,,,
33899750,residential,True,False,140.18055106213842,ברנר,"LINESTRING (34.7476747 32.0178197, 34.7474197 32.0172387, 34.7472068 32.0167643, 34.7471873 32.0167378, 34.7471612 32.0167122, 34.7471354 32.0166895, 34.7470968 32.0166732)",,,,,
33899827,residential,True,False,127.39549915816805,דנין,"LINESTRING (34.7476747 32.0178197, 34.7473503 32.0179327, 34.7467517 32.0181435, 34.7466449 32.0181663, 34.7465387 32.0181711, 34.746404 32.018156)",,,,,
33899833,residential,True,False,138.01672651740668,הפטמן,"LINESTRING (34.7461813 32.0169461, 34.7461636 32.0169765, 34.7461677 32.0170191, 34.7461841 32.0170671, 34.7463266 32.0175614, 34.7464149 32.0178857, 34.7464286 32.017948, 34.7464283 32.0180142, 34.7464192 32.0180803, 34.746404 32.018156)",,,,,
657076503,tertiary,True,False,82.42394054201282,יוספטל,"LINESTRING (34.7461813 32.0169461, 34.7457559 32.0170831, 34.7455934 32.0171432, 34.7453723 32.0172264)",1,,,,
1124797606,tertiary,False,False,197.6993959900696,הרב עוזיאל,"LINESTRING (34.7475244 32.0229796, 34.7475578 32.022956, 34.7478703 32.0227349, 34.7485289 32.022269, 34.748716 32.0221964, 34.7489617 32.0221286, 34.7492853 32.0221065)",,,,,
1133450288,tertiary,True,False,51.71075709937848,הרב עוזיאל,"LINESTRING (34.7475244 32.0229796, 34.7474509 32.0230551, 34.7473809 32.0231149, 34.7473006 32.0231729, 34.7472589 32.023198, 34.7472084 32.0232232, 34.7471104 32.0232796)",1,,,,
987173607,residential,True,False,6.427912436649623,דניאל,"LINESTRING (34.7501114 32.0220474, 34.7501103 32.0221052)",,,,,
1124821733,tertiary,True,False,58.221501231915006,אנילביץ',"LINESTRING (34.7501114 32.0220474, 34.7501551 32.0220471, 34.7504101 32.0220456, 34.750727 32.0220755)",,,,,
44963466,residential,True,False,102.72436293011869,הרשת,"LINESTRING (34.7470335 32.0221855, 34.7472377 32.0221718, 34.7473785 32.0221425, 34.7475743 32.0220557, 34.7476933 32.021987, 34.7478352 32.0219042, 34.7478913 32.0218662, 34.7479289 32.0218388, 34.7479501 32.0218149, 34.7479662 32.0217784)",,,,,
44963539,residential,True,False,76.16801630075257,טשרניחובסקי,"LINESTRING (34.7479662 32.0217784, 34.7479273 32.0210942)",,,,,
234184315,residential,True,False,12.556178352467208,,"LINESTRING (34.7544836 32.014426, 34.7544657 32.0144022, 34.7544581 32.0143747, 34.7544617 32.0143466, 34.7544761 32.0143212)",,roundabout,,,
1124821815,secondary,True,False,9.762776028173908,יוספטל,"LINESTRING (34.7545114 32.0154669, 34.754612 32.0154877)",3,,,,
133402489,residential,True,False,28.2247091763515,הרב לוי,"LINESTRING (34.7545114 32.0154669, 34.7545117 32.0154262, 34.7545159 32.0152131)",,,,,
1124797661,tertiary,True,False,21.387550184251797,דקר,"LINESTRING (34.7436454 32.0194605, 34.7436007 32.0194436, 34.743565 32.0194284, 34.7434515 32.0193619)",1,,,,
1124797665,tertiary,True,False,6.336196052176445,הרצל,"LINESTRING (34.7436454 32.0194605, 34.7436537 32.0194457, 34.7436675 32.019433, 34.7436933 32.0194249)",1,,,,
"[33900376, 408943852]",motorway_link,True,False,78.47081783446619,,"LINESTRING (34.7599806 32.0232925, 34.7601464 32.0232424, 34.760266 32.0231835, 34.7603137 32.0231538, 34.7603322 32.0231423, 34.7604132 32.0230511, 34.7605029 32.0228979, 34.7605471 32.0228223)",,,,,
1124821761,tertiary,True,False,43.75891337763352,קרן קיימת לישראל,"LINESTRING (34.7599806 32.0232925, 34.7603235 32.0232877, 34.7604447 32.023286)",,,,,
1124821762,residential,False,True,11.813526841470866,דון יוסף הנשיא,"LINESTRING (34.7575684 32.0233162, 34.7575719 32.0234224)",,,,,
1124821764,tertiary,True,False,51.51435672536079,קרן קיימת לישראל,"LINESTRING (34.7575684 32.0233162, 34.7581141 32.0232923)",,,,,
1124821762,residential,False,False,11.813526841470866,דון יוסף הנשיא,"LINESTRING (34.7575719 32.0234224, 34.7575684 32.0233162)",,,,,
58728546,residential,False,True,109.34079319479213,דון יוסף הנשיא,"LINESTRING (34.7575719 32.0234224, 34.7575725 32.0234999, 34.75758 32.0244057)",,,,,
1124821763,tertiary,True,False,58.47221912475277,קרן קיימת לישראל,"LINESTRING (34.7575719 32.0234224, 34.757055 32.0234913, 34.7569585 32.0234995)",2,,,,
409108523,motorway,True,False,211.12191869097646,איילון דרום,"LINESTRING (34.7612957 32.0202194, 34.7613774 32.0198834, 34.7615319 32.0191072, 34.761601 32.0186744, 34.7616457 32.0183449)",3,,90,,20
222564376,motorway_link,True,False,14.53451821789376,,"LINESTRING (34.7604298 32.0234161, 34.7604447 32.023286)",3,,,,
34057789,tertiary,True,False,31.49805606592291,קרן קיימת לישראל,"LINESTRING (34.7604298 32.0234161, 34.7603029 32.0234096, 34.7600963 32.023399)",2,,,,
"[390640428, 408943853]",motorway_link,True,False,52.457322566895755,,"LINESTRING (34.7604447 32.023286, 34.7605284 32.0229042, 34.7605471 32.0228223)",2,,,,
408943853,motorway_link,True,False,297.93385389950987,,"LINESTRING (34.7605471 32.0228223, 34.7606427 32.0224395, 34.7612957 32.0202194)",2,,,,
1124821813,secondary,True,False,9.722561185053767,יוספטל,"LINESTRING (34.7546053 32.0156434, 34.7545041 32.0156266)",3,,,,
1124821812,tertiary,True,False,30.182557360585808,כצנלסון,"LINESTRING (34.7546053 32.0156434, 34.7545851 32.0158017, 34.7545614 32.0159121)",,,,,
223105555,secondary_link,True,False,49.18094088239329,,"LINESTRING (34.7545068 32.0159271, 34.7544503 32.0157736, 34.754407 32.0156947, 34.7543675 32.015649, 34.7543129 32.0156162, 34.7542298 32.0155761)",,,,,
1124821808,tertiary,True,False,33.44327915918191,כצנלסון,"LINESTRING (34.7545068 32.0159271, 34.7544995 32.0158267, 34.7545 32.0157119, 34.7545041 32.0156266)",,,,,
237661316,secondary_link,True,False,20.14894253624017,,"LINESTRING (34.7485112 32.0260313, 34.748439 32.0260527, 34.7484129 32.0260677, 34.7483937 32.026085, 34.7483801 32.0261083, 34.7483703 32.0261473)",,,,,
1124821773,tertiary,True,False,17.391870242335845,ירושלים,"LINESTRING (34.7485112 32.0260313, 34.7484117 32.0260277, 34.7483271 32.0260217)",,,,,
156002380,residential,False,False,10.59576263378627,הרב לוי,"LINESTRING (34.7528572 32.0108312, 34.7529051 32.0109174)",,,,,
177661038,tertiary,True,False,253.2727182461343,"כ""ט בנובמבר","LINESTRING (34.7528572 32.0108312, 34.7549571 32.0095185, 34.7550087 32.0094697)",2,,,,
44651508,residential,True,False,25.15084655970841,דניאל,"LINESTRING (34.7502428 32.025886, 34.7503135 32.0261041)",,,,,
1124821767,tertiary,False,True,24.669856144898933,ירושלים,"LINESTRING (34.7502428 32.025886, 34.7505043 32.0258776)",,,,,
"[1124821776, 1124821766, 1124821775]",tertiary,False,False,127.90825090541227,ירושלים,"LINESTRING (34.7502428 32.025886, 34.7492677 32.0259517, 34.7491023 32.0259601, 34.7488899 32.0259728)",,,,,
1124821750,tertiary,True,False,13.673535515280346,כצנלסון,"LINESTRING (34.7545643 32.0235661, 34.7545243 32.0234479)",,,,,
1124821740,tertiary,False,False,61.265472763985215,כצנלסון,"LINESTRING (34.7545643 32.0235661, 34.7545526 32.024037, 34.7545565 32.0241169)",,,,,
34057802,tertiary,True,False,7.39154290088222,קרן קיימת לישראל,"LINESTRING (34.7545243 32.0234479, 34.7546027 32.0234486)",,,,,
1124821754,tertiary,True,False,40.635850773087945,כצנלסון,"LINESTRING (34.7545243 32.0234479, 34.7545245 32.0233449, 34.7545325 32.0232719, 34.7545534 32.0230836)",,,,,
44672408,tertiary,False,True,64.51356632483058,מבצע סיני,"LINESTRING (34.7577616 32.0213883, 34.7571474 32.0216441)",,,,,
44672408,tertiary,False,False,178.36574781794417,מבצע סיני,"LINESTRING (34.7577616 32.0213883, 34.7585317 32.0207817, 34.7586115 32.0207102, 34.7589461 32.0201652)",,,,,
123723514,residential,False,False,153.60938285695414,רהב,"LINESTRING (34.7577616 32.0213883, 34.7580748 32.0218842, 34.7581263 32.0222156, 34.7581078 32.0227)",,,,,
"[43581361, 408943866]",motorway_link,True,False,108.95783524941115,,"LINESTRING (34.7584638 32.0014117, 34.7587312 32.0013052, 34.7587956 32.0012779, 34.7588492 32.0012461, 34.7588609 32.0012346, 34.7588814 32.0012143, 34.7589029 32.0011779, 34.758919 32.0011278, 34.7589243 32.0010823, 34.7589243 32.0010387, 34.7589243 32.0009822, 34.7589127 32.0006499)",,,,,
1124803843,secondary,True,False,56.41677875476218,קוממיות,"LINESTRING (34.7584638 32.0014117, 34.7589468 32.0013502, 34.7590552 32.001335)",2,,,,
44650280,residential,True,False,69.34243912481053,יאנוש קורצ'אק,"LINESTRING (34.7515857 32.0252628, 34.7515814 32.0246392)",,,,,
76774470,residential,True,False,66.03718078297337,הגדוד העברי,"LINESTRING (34.7515857 32.0252628, 34.7508855 32.0252799)",,,,,
44650281,residential,True,False,126.86375368899857,בית וגן,"LINESTRING (34.7515814 32.0246392, 34.752927 32.0246253)",,,,,
44963081,residential,False,False,61.51977768336046,יאנוש קורצ'אק,"LINESTRING (34.7515814 32.0246392, 34.7515718 32.024086)",,,,,
44963081,residential,False,True,61.51977768336046,יאנוש קורצ'אק,"LINESTRING (34.7515718 32.024086, 34.7515814 32.0246392)",,,,,
44651505,residential,True,False,67.3067692861248,"חי""ש","LINESTRING (34.752927 32.0246253, 34.7529138 32.0252305)",,,,,
76774470,residential,True,False,75.83577281330841,הגדוד העברי,"LINESTRING (34.7529138 32.0252305, 34.7521097 32.02525)",,,,,
44651504,residential,False,True,92.61430831686991,הגדוד העברי,"LINESTRING (34.7529138 32.0252305, 34.7530009 32.0252307, 34.7538962 32.0252337)",,,,,
76774470,residential,True,False,49.4194448580597,הגדוד העברי,"LINESTRING (34.7521097 32.02525, 34.7515857 32.0252628)",,,,,
1124821738,residential,True,False,65.76711345951252,דניאל,"LINESTRING (34.750178 32.0252971, 34.7502428 32.025886)",,,,,
44962938,residential,True,False,100.72921363915478,הרב הרצוג,"LINESTRING (34.750178 32.0252971, 34.7495823 32.0253088, 34.7491098 32.0253181)",,,,,
44650283,residential,True,False,65.4300786445581,הבריגדה,"LINESTRING (34.7521328 32.0258381, 34.7521097 32.02525)",,,,,
44962934,tertiary,False,False,153.58505629171003,ירושלים,"LINESTRING (34.7521328 32.0258381, 34.7505043 32.0258776)",,,,,
"[1124821740, 44962934]",tertiary,False,True,331.62207246650013,"['ירושלים', 'כצנלסון']","LINESTRING (34.7521328 32.0258381, 34.7530087 32.0258422, 34.7530981 32.0258464, 34.7537841 32.0258445, 34.7539889 32.0258305, 34.7541545 32.0257824, 34.7544141 32.0255536, 34.7545457 32.0252574, 34.7545695 32.0247855, 34.7545629 32.0246323)",,,,,
237661314,residential,False,False,32.47960549231916,רוטשילד,"LINESTRING (34.7507601 32.0272448, 34.7510965 32.0271817)",,,,,
237661314,residential,False,True,46.79514099760587,רוטשילד,"LINESTRING (34.7507601 32.0272448, 34.7504667 32.0272762, 34.7502663 32.0272849)",,,,,
44650292,residential,False,False,218.67820278100953,חלמית,"LINESTRING (34.755763 32.0324829, 34.7572304 32.0322771, 34.7580517 32.0321619)",,,30,,
44650292,residential,False,True,218.67820278100953,חלמית,"LINESTRING (34.7580517 32.0321619, 34.7572304 32.0322771, 34.755763 32.0324829)",,,30,,
44673250,residential,False,False,122.95701595591474,הרב אביעד,"LINESTRING (34.7580517 32.0321619, 34.7579904 32.0318405, 34.7578435 32.0310703)",,,,,
44650439,residential,False,True,77.79133352487312,דוד רמז,"LINESTRING (34.7526662 32.0191629, 34.7534902 32.0191265)",,,,,
44650453,residential,False,True,71.13044126578235,משה שרת,"LINESTRING (34.7526662 32.0191629, 34.7527141 32.0198013)",,,,,
"[755243662, 44963255]",residential,True,False,367.35500511364853,"['דוד רמז', 'ששת הימים']","LINESTRING (34.7526662 32.0191629, 34.7518904 32.019167, 34.751868 32.0191046, 34.7518406 32.0181606, 34.7517572 32.0177702, 34.7516464 32.0173682, 34.7514784 32.0169927, 34.7512778 32.016603)",,,,,
44650473,residential,False,False,78.87883443816494,קרייתי,"LINESTRING (34.7512778 32.016603, 34.7505127 32.01689)",,,,,
44650473,residential,False,True,74.0562497253504,קרייתי,"LINESTRING (34.7512778 32.016603, 34.7519951 32.0163316)",,,,,
755243664,residential,False,True,47.65067852884499,ברץ,"LINESTRING (34.7528642 32.0214284, 34.7528704 32.0218569)",,,,,
"[44650477, 44650478]",residential,True,False,208.3433817403978,"['ההסתדרות', 'גולומב']","LINESTRING (34.7528642 32.0214284, 34.7518478 32.0214396, 34.7518119 32.0209229, 34.7517981 32.020725, 34.7517777 32.0204295)",,,,,
44650453,residential,False,False,71.13044126578235,משה שרת,"LINESTRING (34.7527141 32.0198013, 34.7526662 32.0191629)",,,,,
"[44650467, 44650477, 44650479]",residential,True,False,362.5230149425823,"['הפועל', 'דב הוז', 'גולומב']","LINESTRING (34.7527141 32.0198013, 34.7537044 32.0197727, 34.7537629 32.0198286, 34.7537626 32.0214121, 34.7528642 32.0214284)",,,,,
44963183,residential,False,False,88.7846854547351,הפועל,"LINESTRING (34.7527141 32.0198013, 34.7518416 32.0198176, 34.7517726 32.0198189)",,,,,
44651606,residential,True,False,153.7276879644529,זלמן מייזל,"LINESTRING (34.7518382 32.0160355, 34.7503464 32.0165935)",,,,,
755243661,residential,False,False,27.153554638018495,משה שרת,"LINESTRING (34.7518382 32.0160355, 34.751719 32.0158132)",,,,,
755243661,residential,False,True,36.09536794202186,משה שרת,"LINESTRING (34.7518382 32.0160355, 34.7519951 32.0163316)",,,,,
44650439,residential,False,False,77.79133352487312,דוד רמז,"LINESTRING (34.7534902 32.0191265, 34.7526662 32.0191629)",,,,,
44650439,residential,False,True,84.30962812603406,דוד רמז,"LINESTRING (34.7534902 32.0191265, 34.754384 32.0191023)",,,,,
44963261,residential,True,False,332.69080344772004,חביבה רייך,"LINESTRING (34.7534902 32.0191265, 34.7535023 32.0184509, 34.7535073 32.0181731, 34.7535589 32.0175816, 34.7535895 32.0166966, 34.7536312 32.0163836, 34.7536913 32.016144)",,,,,
44650439,residential,False,False,84.30962812603406,דוד רמז,"LINESTRING (34.754384 32.0191023, 34.7534902 32.0191265)",,,,,
133402491,tertiary,False,False,240.50763357344815,כצנלסון,"LINESTRING (34.754384 32.0191023, 34.7545208 32.0203741, 34.7545152 32.0210685, 34.7545198 32.0212599)",,,,,
133402491,tertiary,False,True,207.65109279803545,כצנלסון,"LINESTRING (34.754384 32.0191023, 34.7544033 32.0184662, 34.754412 32.0181807, 34.7544358 32.0176144, 34.7544497 32.0172357)",,,,,
1124797697,tertiary,True,False,74.65622266279443,יוספטל,"LINESTRING (34.7501482 32.0162592, 34.7499996 32.0162877, 34.749373 32.016396)",2,,,,
1124797698,residential,True,False,19.276070800234713,החשמונאים,"LINESTRING (34.7501482 32.0162592, 34.7501375 32.0162346, 34.7501123 32.0161947, 34.750059 32.0161034)",2,,,,
44963183,residential,False,False,66.71493892243566,הפועל,"LINESTRING (34.7517726 32.0198189, 34.7510654 32.01984)",,,,,
420575786,residential,False,True,67.89742060968425,ההסתדרות,"LINESTRING (34.7517726 32.0198189, 34.7517777 32.0204295)",,,,,
44963183,residential,False,True,88.7846854547351,הפועל,"LINESTRING (34.7517726 32.0198189, 34.7518416 32.0198176, 34.7527141 32.0198013)",,,,,
44963183,residential,False,True,66.71493892243566,הפועל,"LINESTRING (34.7510654 32.01984, 34.7517726 32.0198189)",,,,,
44672411,residential,True,False,335.5199331316401,החשמונאים,"LINESTRING (34.7510654 32.01984, 34.7510497 32.0194096, 34.751033 32.0191315, 34.7509924 32.0182924, 34.7509753 32.0181058, 34.7509424 32.0179215, 34.7509015 32.017803, 34.7508231 32.0175987, 34.7507731 32.0174477, 34.7505127 32.01689)",,,,,
44650473,residential,False,True,78.87883443816494,קרייתי,"LINESTRING (34.7505127 32.01689, 34.7512778 32.016603)",,,,,
1054195166,residential,False,False,36.50766077646659,החשמונאים,"LINESTRING (34.7505127 32.01689, 34.7503464 32.0165935)",2,,,,
"[1196709506, 1124797699, 998579399]",tertiary,True,False,284.7045112312281,יוספטל,"LINESTRING (34.750059 32.0161034, 34.7503007 32.0160366, 34.7505917 32.0159447, 34.7508546 32.0158386, 34.7512839 32.0156528, 34.7515809 32.0155167, 34.7521777 32.0152848, 34.7524222 32.0151898, 34.7526709 32.0150852, 34.7527937 32.0150262)","['2', '3', '1']",,,,
1124797700,residential,True,False,156.00149971352027,החשמונאים,"LINESTRING (34.750059 32.0161034, 34.7498112 32.0156304, 34.7497063 32.0154826, 34.7493313 32.0150525, 34.7492406 32.0149791, 34.7491654 32.0149463)",1,,,,
44650473,residential,False,False,74.0562497253504,קרייתי,"LINESTRING (34.7519951 32.0163316, 34.7512778 32.016603)",,,,,
755243661,residential,False,False,36.09536794202186,משה שרת,"LINESTRING (34.7519951 32.0163316, 34.7518382 32.0160355)",,,,,
44650473,residential,False,True,165.2600603712031,קרייתי,"LINESTRING (34.7519951 32.0163316, 34.7524032 32.0161926, 34.7526673 32.0161088, 34.7529088 32.016078, 34.7533071 32.0161001, 34.7536913 32.016144)",,,,,
755243663,residential,True,False,324.97503315325423,משה שרת,"LINESTRING (34.7519951 32.0163316, 34.7524242 32.0171677, 34.7525252 32.0176015, 34.7525558 32.0177395, 34.752633 32.0182333, 34.7526662 32.0191629)",,,,,
44650480,residential,False,True,112.23480011475968,דגניה,"LINESTRING (34.7517777 32.0204295, 34.7529681 32.0204186)",,,,,
420575786,residential,False,False,67.89742060968425,ההסתדרות,"LINESTRING (34.7517777 32.0204295, 34.7517726 32.0198189)",,,,,
44650480,residential,False,False,112.23480011475968,דגניה,"LINESTRING (34.7529681 32.0204186, 34.7517777 32.0204295)",,,,,
44650666,residential,False,True,161.1090781150744,אורט ישראל,"LINESTRING (34.7471904 32.0106341, 34.7482581 32.0117653)",,,,,
44650648,residential,True,False,19.011133041980354,,"LINESTRING (34.7471904 32.0106341, 34.7471529 32.0106466, 34.7471126 32.0106491, 34.7470734 32.0106412, 34.7470388 32.0106237, 34.7470119 32.0105982)",,roundabout,,,
44653565,residential,False,True,73.13852623282415,ישראל וישינגרד,"LINESTRING (34.7470119 32.0105982, 34.7463761 32.010975)",,,,,
44650648,residential,True,False,19.8666573145967,,"LINESTRING (34.7470119 32.0105982, 34.7469948 32.0105655, 34.7469906 32.01053, 34.7469997 32.0104951, 34.7470212 32.0104644, 34.747053 32.0104409)",,roundabout,,,
1133450274,residential,False,True,91.33574068263441,אורט ישראל,"LINESTRING (34.747053 32.0104409, 34.7465808 32.0097237)",,,,,
44650648,residential,True,False,9.066904733012821,,"LINESTRING (34.747053 32.0104409, 34.747082 32.0104294, 34.7471134 32.0104241, 34.7471455 32.0104253)",,roundabout,,,
1133450273,residential,False,False,41.41624928607287,העמל,"LINESTRING (34.7450039 32.0067553, 34.7446107 32.0069213)",,,,,
44650649,residential,False,False,179.0866714326685,אורט ישראל,"LINESTRING (34.7450039 32.0067553, 34.745166 32.0070576, 34.7457901 32.0082214)",,,,,
655269255,residential,False,True,256.2761683841465,העמל,"LINESTRING (34.7450039 32.0067553, 34.745647 32.0064639, 34.7459203 32.0063539, 34.7463435 32.006198, 34.7472956 32.0058473, 34.7474669 32.0057842)",,,,,
44650649,residential,False,False,70.63613504382366,אורט ישראל,"LINESTRING (34.7457901 32.0082214, 34.7460846 32.0088055)",,,,,
44650649,residential,False,True,179.0866714326685,אורט ישראל,"LINESTRING (34.7457901 32.0082214, 34.745166 32.0070576, 34.7450039 32.0067553)",,,,,
44650652,residential,False,False,251.16387519933403,הסוללים,"LINESTRING (34.7457901 32.0082214, 34.7475606 32.0075054, 34.7481944 32.0072491)",,,,,
1133450274,residential,False,False,91.33574068263441,אורט ישראל,"LINESTRING (34.7465808 32.0097237, 34.747053 32.0104409)",,,,,
1133450274,residential,False,True,112.3772858016545,אורט ישראל,"LINESTRING (34.7465808 32.0097237, 34.7463085 32.0092622, 34.7460846 32.0088055)",,,,,
44650668,residential,False,True,184.58414240105995,אהוד קינמון,"LINESTRING (34.7489583 32.0087775, 34.7481944 32.0072491)",,,,,
44650650,residential,True,False,247.63509839288741,מנחם יקואל,"LINESTRING (34.7489583 32.0087775, 34.7486119 32.0089154, 34.7477785 32.0092471, 34.7465808 32.0097237)",,,,,
44650668,residential,False,False,94.31133905140213,אהוד קינמון,"LINESTRING (34.7489583 32.0087775, 34.7491216 32.0091033, 34.7492045 32.0092694, 34.7493495 32.0095581)",,,,,
44650668,residential,False,False,10.897664413026213,אהוד קינמון,"LINESTRING (34.7493658 32.0095929, 34.7494157 32.0096813)",,,,,
44650668,residential,False,True,4.163629349222444,אהוד קינמון,"LINESTRING (34.7493658 32.0095929, 34.7493495 32.0095581)",,,,,
44650668,residential,False,False,184.58414240105995,אהוד קינמון,"LINESTRING (34.7481944 32.0072491, 34.7489583 32.0087775)",,,,,
44650668,residential,False,True,176.74462450173482,אהוד קינמון,"LINESTRING (34.7481944 32.0072491, 34.7474669 32.0057842)",,,,,
44650652,residential,False,True,251.16387519933403,הסוללים,"LINESTRING (34.7481944 32.0072491, 34.7475606 32.0075054, 34.7457901 32.0082214)",,,,,
44650656,tertiary,True,False,14.005622945463438,,"LINESTRING (34.7442066 32.0100962, 34.7441611 32.0101128, 34.7441123 32.0101196, 34.7440629 32.0101163)",,roundabout,,,
29013044,tertiary,True,False,112.79790103366308,יצחק שדה,"LINESTRING (34.7440629 32.0101163, 34.7439503 32.0101795, 34.7438056 32.0102835, 34.7436009 32.0104911, 34.7434458 32.0106344, 34.7432002 32.0108124)",1,,,,
1133450277,tertiary,True,False,21.901574893550297,,"LINESTRING (34.7440629 32.0101163, 34.7440069 32.0100994, 34.7439591 32.0100695, 34.7439233 32.0100293, 34.7439037 32.0099866)",,roundabout,,,
1134503150,tertiary,True,False,15.29224842556633,,"LINESTRING (34.7439037 32.0099866, 34.743898 32.009941, 34.7439065 32.0098958, 34.7439286 32.0098539)",,roundabout,,,
1133450276,tertiary,True,False,9.530035711533888,,"LINESTRING (34.7440376 32.0097804, 34.7440871 32.0097718, 34.7441376 32.0097736)",,roundabout,,,
44650658,residential,False,False,165.7708312972231,"מצודת בית""ר","LINESTRING (34.7511813 32.0131225, 34.7495591 32.0136974)",,,,,
44650668,residential,False,False,75.77485936970997,אהוד קינמון,"LINESTRING (34.7511813 32.0131225, 34.7514871 32.0137527)",,,,,
44650668,residential,False,True,85.81734348974695,אהוד קינמון,"LINESTRING (34.7511813 32.0131225, 34.7508201 32.0124141)",,,,,
44650658,residential,False,True,165.7708312972231,"מצודת בית""ר","LINESTRING (34.7495591 32.0136974, 34.7511813 32.0131225)",,,,,
44650666,residential,False,True,84.14002149897223,אורט ישראל,"LINESTRING (34.7495591 32.0136974, 34.7498922 32.0143994)",,,,,
